content_id,author_id,scene,title
900669,10069,ARTICLE,bench_article_900669
900670,10070,VIDEO,bench_video_900670
900671,10071,ARTICLE,bench_article_900671
900672,10072,ARTICLE,bench_article_900672
900673,10073,ARTICLE,bench_article_900673
900674,10074,ARTICLE,bench_article_900674
900675,10075,ARTICLE,bench_article_900675
900676,10076,ARTICLE,bench_article_900676
900677,10077,ARTICLE,bench_article_900677
900678,10078,ARTICLE,bench_article_900678
900679,10079,ARTICLE,bench_article_900679
900680,10080,VIDEO,bench_video_900680
900681,10081,ARTICLE,bench_article_900681
900682,10082,ARTICLE,bench_article_900682
900683,10083,ARTICLE,bench_article_900683
900684,10084,ARTICLE,bench_article_900684
900685,10085,ARTICLE,bench_article_900685
900686,10086,ARTICLE,bench_article_900686
900687,10087,ARTICLE,bench_article_900687
900688,10088,ARTICLE,bench_article_900688
900689,10089,ARTICLE,bench_article_900689
900690,10090,VIDEO,bench_video_900690
900691,10091,ARTICLE,bench_article_900691
900692,10092,ARTICLE,bench_article_900692
900693,10093,ARTICLE,bench_article_900693
900694,10094,ARTICLE,bench_article_900694
900695,10095,ARTICLE,bench_article_900695
900696,10096,ARTICLE,bench_article_900696
900697,10097,ARTICLE,bench_article_900697
900698,10098,ARTICLE,bench_article_900698
900699,10099,ARTICLE,bench_article_900699
900700,10100,VIDEO,bench_video_900700
900701,10001,ARTICLE,bench_article_900701
900702,10002,ARTICLE,bench_article_900702
900703,10003,ARTICLE,bench_article_900703
900704,10004,ARTICLE,bench_article_900704
900705,10005,ARTICLE,bench_article_900705
900706,10006,ARTICLE,bench_article_900706
900707,10007,ARTICLE,bench_article_900707
900708,10008,ARTICLE,bench_article_900708
900709,10009,ARTICLE,bench_article_900709
900710,10010,VIDEO,bench_video_900710
900711,10011,ARTICLE,bench_article_900711
900712,10012,ARTICLE,bench_article_900712
900713,10013,ARTICLE,bench_article_900713
900714,10014,ARTICLE,bench_article_900714
900715,10015,ARTICLE,bench_article_900715
900716,10016,ARTICLE,bench_article_900716
900717,10017,ARTICLE,bench_article_900717
900718,10018,ARTICLE,bench_article_900718
900719,10019,ARTICLE,bench_article_900719
900720,10020,VIDEO,bench_video_900720
900721,10021,ARTICLE,bench_article_900721
900722,10022,ARTICLE,bench_article_900722
900723,10023,ARTICLE,bench_article_900723
900724,10024,ARTICLE,bench_article_900724
900725,10025,ARTICLE,bench_article_900725
900726,10026,ARTICLE,bench_article_900726
900727,10027,ARTICLE,bench_article_900727
900728,10028,ARTICLE,bench_article_900728
900729,10029,ARTICLE,bench_article_900729
900730,10030,VIDEO,bench_video_900730
900731,10031,ARTICLE,bench_article_900731
900732,10032,ARTICLE,bench_article_900732
900733,10033,ARTICLE,bench_article_900733
900734,10034,ARTICLE,bench_article_900734
900735,10035,ARTICLE,bench_article_900735
900736,10036,ARTICLE,bench_article_900736
900737,10037,ARTICLE,bench_article_900737
900738,10038,ARTICLE,bench_article_900738
900739,10039,ARTICLE,bench_article_900739
900740,10040,VIDEO,bench_video_900740
900741,10041,ARTICLE,bench_article_900741
900742,10042,ARTICLE,bench_article_900742
900743,10043,ARTICLE,bench_article_900743
900744,10044,ARTICLE,bench_article_900744
900745,10045,ARTICLE,bench_article_900745
900746,10046,ARTICLE,bench_article_900746
900747,10047,ARTICLE,bench_article_900747
900748,10048,ARTICLE,bench_article_900748
900749,10049,ARTICLE,bench_article_900749
900750,10050,VIDEO,bench_video_900750
900751,10051,ARTICLE,bench_article_900751
900752,10052,ARTICLE,bench_article_900752
900753,10053,ARTICLE,bench_article_900753
900754,10054,ARTICLE,bench_article_900754
900755,10055,ARTICLE,bench_article_900755
900756,10056,ARTICLE,bench_article_900756
900757,10057,ARTICLE,bench_article_900757
900758,10058,ARTICLE,bench_article_900758
900759,10059,ARTICLE,bench_article_900759
900760,10060,VIDEO,bench_video_900760
900761,10061,ARTICLE,bench_article_900761
900762,10062,ARTICLE,bench_article_900762
900763,10063,ARTICLE,bench_article_900763
900764,10064,ARTICLE,bench_article_900764
900765,10065,ARTICLE,bench_article_900765
900766,10066,ARTICLE,bench_article_900766
900767,10067,ARTICLE,bench_article_900767
900768,10068,ARTICLE,bench_article_900768
900769,10069,ARTICLE,bench_article_900769
900770,10070,VIDEO,bench_video_900770
900771,10071,ARTICLE,bench_article_900771
900772,10072,ARTICLE,bench_article_900772
900773,10073,ARTICLE,bench_article_900773
900774,10074,ARTICLE,bench_article_900774
900775,10075,ARTICLE,bench_article_900775
900776,10076,ARTICLE,bench_article_900776
900777,10077,ARTICLE,bench_article_900777
900778,10078,ARTICLE,bench_article_900778
900779,10079,ARTICLE,bench_article_900779
900780,10080,VIDEO,bench_video_900780
900781,10081,ARTICLE,bench_article_900781
900782,10082,ARTICLE,bench_article_900782
900783,10083,ARTICLE,bench_article_900783
900784,10084,ARTICLE,bench_article_900784
900785,10085,ARTICLE,bench_article_900785
900786,10086,ARTICLE,bench_article_900786
900787,10087,ARTICLE,bench_article_900787
900788,10088,ARTICLE,bench_article_900788
900789,10089,ARTICLE,bench_article_900789
900790,10090,VIDEO,bench_video_900790
900791,10091,ARTICLE,bench_article_900791
900792,10092,ARTICLE,bench_article_900792
900793,10093,ARTICLE,bench_article_900793
900794,10094,ARTICLE,bench_article_900794
900795,10095,ARTICLE,bench_article_900795
900796,10096,ARTICLE,bench_article_900796
900797,10097,ARTICLE,bench_article_900797
900798,10098,ARTICLE,bench_article_900798
900799,10099,ARTICLE,bench_article_900799
900800,10100,VIDEO,bench_video_900800
900801,10001,ARTICLE,bench_article_900801
900802,10002,ARTICLE,bench_article_900802
900803,10003,ARTICLE,bench_article_900803
900804,10004,ARTICLE,bench_article_900804
900805,10005,ARTICLE,bench_article_900805
900806,10006,ARTICLE,bench_article_900806
900807,10007,ARTICLE,bench_article_900807
900808,10008,ARTICLE,bench_article_900808
900809,10009,ARTICLE,bench_article_900809
900810,10010,VIDEO,bench_video_900810
900811,10011,ARTICLE,bench_article_900811
900812,10012,ARTICLE,bench_article_900812
900813,10013,ARTICLE,bench_article_900813
900814,10014,ARTICLE,bench_article_900814
900815,10015,ARTICLE,bench_article_900815
900816,10016,ARTICLE,bench_article_900816
900817,10017,ARTICLE,bench_article_900817
900818,10018,ARTICLE,bench_article_900818
900819,10019,ARTICLE,bench_article_900819
900820,10020,VIDEO,bench_video_900820
900821,10021,ARTICLE,bench_article_900821
900822,10022,ARTICLE,bench_article_900822
900823,10023,ARTICLE,bench_article_900823
900824,10024,ARTICLE,bench_article_900824
900825,10025,ARTICLE,bench_article_900825
900826,10026,ARTICLE,bench_article_900826
900827,10027,ARTICLE,bench_article_900827
900828,10028,ARTICLE,bench_article_900828
900829,10029,ARTICLE,bench_article_900829
900830,10030,VIDEO,bench_video_900830
900831,10031,ARTICLE,bench_article_900831
900832,10032,ARTICLE,bench_article_900832
900833,10033,ARTICLE,bench_article_900833
900834,10034,ARTICLE,bench_article_900834
900835,10035,ARTICLE,bench_article_900835
900836,10036,ARTICLE,bench_article_900836
900837,10037,ARTICLE,bench_article_900837
900838,10038,ARTICLE,bench_article_900838
900839,10039,ARTICLE,bench_article_900839
900840,10040,VIDEO,bench_video_900840
900841,10041,ARTICLE,bench_article_900841
900842,10042,ARTICLE,bench_article_900842
900843,10043,ARTICLE,bench_article_900843
900844,10044,ARTICLE,bench_article_900844
900845,10045,ARTICLE,bench_article_900845
900846,10046,ARTICLE,bench_article_900846
900847,10047,ARTICLE,bench_article_900847
900848,10048,ARTICLE,bench_article_900848
900849,10049,ARTICLE,bench_article_900849
900850,10050,VIDEO,bench_video_900850
900851,10051,ARTICLE,bench_article_900851
900852,10052,ARTICLE,bench_article_900852
900853,10053,ARTICLE,bench_article_900853
900854,10054,ARTICLE,bench_article_900854
900855,10055,ARTICLE,bench_article_900855
900856,10056,ARTICLE,bench_article_900856
900857,10057,ARTICLE,bench_article_900857
900858,10058,ARTICLE,bench_article_900858
900859,10059,ARTICLE,bench_article_900859
900860,10060,VIDEO,bench_video_900860
900861,10061,ARTICLE,bench_article_900861
900862,10062,ARTICLE,bench_article_900862
900863,10063,ARTICLE,bench_article_900863
900864,10064,ARTICLE,bench_article_900864
900865,10065,ARTICLE,bench_article_900865
900866,10066,ARTICLE,bench_article_900866
900867,10067,ARTICLE,bench_article_900867
900868,10068,ARTICLE,bench_article_900868
900869,10069,ARTICLE,bench_article_900869
900870,10070,VIDEO,bench_video_900870
900871,10071,ARTICLE,bench_article_900871
900872,10072,ARTICLE,bench_article_900872
900873,10073,ARTICLE,bench_article_900873
900874,10074,ARTICLE,bench_article_900874
900875,10075,ARTICLE,bench_article_900875
900876,10076,ARTICLE,bench_article_900876
900877,10077,ARTICLE,bench_article_900877
900878,10078,ARTICLE,bench_article_900878
900879,10079,ARTICLE,bench_article_900879
900880,10080,VIDEO,bench_video_900880
900881,10081,ARTICLE,bench_article_900881
900882,10082,ARTICLE,bench_article_900882
900883,10083,ARTICLE,bench_article_900883
900884,10084,ARTICLE,bench_article_900884
900885,10085,ARTICLE,bench_article_900885
900886,10086,ARTICLE,bench_article_900886
900887,10087,ARTICLE,bench_article_900887
900888,10088,ARTICLE,bench_article_900888
900889,10089,ARTICLE,bench_article_900889
900890,10090,VIDEO,bench_video_900890
900891,10091,ARTICLE,bench_article_900891
900892,10092,ARTICLE,bench_article_900892
900893,10093,ARTICLE,bench_article_900893
900894,10094,ARTICLE,bench_article_900894
900895,10095,ARTICLE,bench_article_900895
900896,10096,ARTICLE,bench_article_900896
900897,10097,ARTICLE,bench_article_900897
900898,10098,ARTICLE,bench_article_900898
900899,10099,ARTICLE,bench_article_900899
900900,10100,VIDEO,bench_video_900900
900901,10001,ARTICLE,bench_article_900901
900902,10002,ARTICLE,bench_article_900902
900903,10003,ARTICLE,bench_article_900903
900904,10004,ARTICLE,bench_article_900904
900905,10005,ARTICLE,bench_article_900905
900906,10006,ARTICLE,bench_article_900906
900907,10007,ARTICLE,bench_article_900907
900908,10008,ARTICLE,bench_article_900908
900909,10009,ARTICLE,bench_article_900909
900910,10010,VIDEO,bench_video_900910
900911,10011,ARTICLE,bench_article_900911
900912,10012,ARTICLE,bench_article_900912
900913,10013,ARTICLE,bench_article_900913
900914,10014,ARTICLE,bench_article_900914
900915,10015,ARTICLE,bench_article_900915
900916,10016,ARTICLE,bench_article_900916
900917,10017,ARTICLE,bench_article_900917
900918,10018,ARTICLE,bench_article_900918
900919,10019,ARTICLE,bench_article_900919
900920,10020,VIDEO,bench_video_900920
900921,10021,ARTICLE,bench_article_900921
900922,10022,ARTICLE,bench_article_900922
900923,10023,ARTICLE,bench_article_900923
900924,10024,ARTICLE,bench_article_900924
900925,10025,ARTICLE,bench_article_900925
900926,10026,ARTICLE,bench_article_900926
900927,10027,ARTICLE,bench_article_900927
900928,10028,ARTICLE,bench_article_900928
900929,10029,ARTICLE,bench_article_900929
900930,10030,VIDEO,bench_video_900930
900931,10031,ARTICLE,bench_article_900931
900932,10032,ARTICLE,bench_article_900932
900933,10033,ARTICLE,bench_article_900933
900934,10034,ARTICLE,bench_article_900934
900935,10035,ARTICLE,bench_article_900935
900936,10036,ARTICLE,bench_article_900936
900937,10037,ARTICLE,bench_article_900937
900938,10038,ARTICLE,bench_article_900938
900939,10039,ARTICLE,bench_article_900939
900940,10040,VIDEO,bench_video_900940
900941,10041,ARTICLE,bench_article_900941
900942,10042,ARTICLE,bench_article_900942
900943,10043,ARTICLE,bench_article_900943
900944,10044,ARTICLE,bench_article_900944
900945,10045,ARTICLE,bench_article_900945
900946,10046,ARTICLE,bench_article_900946
900947,10047,ARTICLE,bench_article_900947
900948,10048,ARTICLE,bench_article_900948
900949,10049,ARTICLE,bench_article_900949
900950,10050,VIDEO,bench_video_900950
900951,10051,ARTICLE,bench_article_900951
900952,10052,ARTICLE,bench_article_900952
900953,10053,ARTICLE,bench_article_900953
900954,10054,ARTICLE,bench_article_900954
900955,10055,ARTICLE,bench_article_900955
900956,10056,ARTICLE,bench_article_900956
900957,10057,ARTICLE,bench_article_900957
900958,10058,ARTICLE,bench_article_900958
900959,10059,ARTICLE,bench_article_900959
900960,10060,VIDEO,bench_video_900960
900961,10061,ARTICLE,bench_article_900961
900962,10062,ARTICLE,bench_article_900962
900963,10063,ARTICLE,bench_article_900963
900964,10064,ARTICLE,bench_article_900964
900965,10065,ARTICLE,bench_article_900965
900966,10066,ARTICLE,bench_article_900966
900967,10067,ARTICLE,bench_article_900967
900968,10068,ARTICLE,bench_article_900968
900969,10069,ARTICLE,bench_article_900969
900970,10070,VIDEO,bench_video_900970
900971,10071,ARTICLE,bench_article_900971
900972,10072,ARTICLE,bench_article_900972
900973,10073,ARTICLE,bench_article_900973
900974,10074,ARTICLE,bench_article_900974
900975,10075,ARTICLE,bench_article_900975
900976,10076,ARTICLE,bench_article_900976
900977,10077,ARTICLE,bench_article_900977
900978,10078,ARTICLE,bench_article_900978
900979,10079,ARTICLE,bench_article_900979
900980,10080,VIDEO,bench_video_900980
900981,10081,ARTICLE,bench_article_900981
900982,10082,ARTICLE,bench_article_900982
900983,10083,ARTICLE,bench_article_900983
900984,10084,ARTICLE,bench_article_900984
900985,10085,ARTICLE,bench_article_900985
900986,10086,ARTICLE,bench_article_900986
900987,10087,ARTICLE,bench_article_900987
900988,10088,ARTICLE,bench_article_900988
900989,10089,ARTICLE,bench_article_900989
900990,10090,VIDEO,bench_video_900990
900991,10091,ARTICLE,bench_article_900991
900992,10092,ARTICLE,bench_article_900992
900993,10093,ARTICLE,bench_article_900993
900994,10094,ARTICLE,bench_article_900994
900995,10095,ARTICLE,bench_article_900995
900996,10096,ARTICLE,bench_article_900996
900997,10097,ARTICLE,bench_article_900997
900998,10098,ARTICLE,bench_article_900998
900999,10099,ARTICLE,bench_article_900999
901000,10100,VIDEO,bench_video_901000
